iter,success_rate,eval_success_rate,average_return,episode_length,entropy,eval_return,eval_ep_len,total_steps
31,0.0,0.0,0.0,196.0,1.8930862098932266,0.0,196.0,62720
32,0.0,0.0,0.0,196.0,1.8959198966622353,0.0,196.0,64680
33,0.0,0.0,0.0,196.0,1.893953561782837,0.0,196.0,66640
34,0.0,0.0,0.0,196.0,1.8911533206701279,0.0,196.0,68600
35,0.0,0.0,0.0,196.0,1.8878498300909996,0.0,196.0,70560
36,0.0,0.0,0.0,196.0,1.9117293953895569,0.0,196.0,72520
37,0.0,0.0,0.0,196.0,1.881207451224327,0.0,196.0,74480
38,0.0,0.0,0.0,196.0,1.8999857604503632,0.0,196.0,76440
39,0.0,0.0,0.0,196.0,1.8613665848970413,0.0,196.0,78400
40,0.0,0.0,0.0,196.0,1.892097383737564,0.0,196.0,80360
41,0.0,0.0,0.0,196.0,1.867988683283329,0.0,196.0,82320
42,0.0,0.0,0.0,196.0,1.8348964378237724,0.0,196.0,84280
43,0.0,0.0,0.0,196.0,1.8823812827467918,0.0,196.0,86240
44,0.0,0.0,0.0,196.0,1.8633961528539658,0.0,196.0,88200
45,0.0,0.0,0.0,196.0,1.8658677116036415,0.0,196.0,90160
46,0.0,0.0,0.0,196.0,1.8481535837054253,0.0,196.0,92120
47,0.0,0.0,0.0,196.0,1.7970457300543785,0.0,196.0,94080
48,0.0,0.0,0.0,196.0,1.792947195470333,0.0,196.0,96040
49,0.0,0.0,0.0,196.0,1.8283531665802002,0.0,196.0,98000
50,0.0,0.0,0.0,196.0,1.8799054324626923,0.0,196.0,99960
51,0.0,0.0,0.0,196.0,1.9047266021370888,0.0,196.0,101920
52,0.0,0.0,0.0,196.0,1.8857037052512169,0.0,196.0,103880
53,0.0,0.0,0.0,196.0,1.8894152343273163,0.0,196.0,105840
54,0.0,0.0,0.0,196.0,1.8879305571317673,0.0,196.0,107800
55,0.0,0.0,0.0,196.0,1.9176788851618767,0.0,196.0,109760
56,0.0,0.0,0.0,196.0,1.9265693351626396,0.0,196.0,111720
57,0.0,0.0,0.0,196.0,1.9075384214520454,0.0,196.0,113680
58,0.0,0.0,0.0,196.0,1.898401565849781,0.0,196.0,115640
59,0.0,0.0,0.0,196.0,1.8997275233268738,0.0,196.0,117600
60,0.0,0.0,0.0,196.0,1.8476673737168312,0.0,196.0,119560
61,0.0,0.0,0.0,196.0,1.8295527249574661,0.0,196.0,121520
62,0.0,0.0,0.0,196.0,1.8192022144794464,0.0,196.0,123480
63,0.0,0.0,0.0,196.0,1.8041432723402977,0.0,196.0,125440
64,0.0,0.0,0.0,196.0,1.7843700796365738,0.0,196.0,127400
65,0.0,0.0,0.0,196.0,1.8574112951755524,0.0,196.0,129360
66,0.0,0.0,0.0,196.0,1.814076028764248,0.0,196.0,131320
67,0.0,0.0,0.0,196.0,1.789712741971016,0.0,196.0,133280
68,0.0,0.0,0.0,196.0,1.8389253541827202,0.0,196.0,135240
69,0.0,0.0,0.0,196.0,1.8754264488816261,0.0,196.0,137200
70,0.0,0.0,0.0,196.0,1.8764665350317955,0.0,196.0,139160
71,0.0,0.0,0.0,196.0,1.8985076621174812,0.0,196.0,141120
72,0.0,0.0,0.0,196.0,1.8891025930643082,0.0,196.0,143080
73,0.0,0.0,0.0,196.0,1.8765492886304855,0.0,196.0,145040
74,0.0,0.0,0.0,196.0,1.8807189986109734,0.0,196.0,147000
75,0.0,0.0,0.0,196.0,1.886481262743473,0.0,196.0,148960
76,0.0,0.0,0.0,196.0,1.8944198936223984,0.0,196.0,150920
77,0.0,0.0,0.0,196.0,1.9105675220489502,0.0,196.0,152880
78,0.0,0.0,0.0,196.0,1.914614424109459,0.0,196.0,154840
79,0.0625,0.0,0.04154974489795918,188.3125,1.932002417743206,0.0,196.0,156800
80,0.0,0.0,0.0,196.0,1.9374174922704697,0.0,196.0,158760
81,0.0,0.0,0.0,196.0,1.9372445046901703,0.0,196.0,160720
82,0.0,0.0,0.0,196.0,1.937840886414051,0.0,196.0,162680
83,0.0,0.0,0.0,196.0,1.930985413491726,0.0,196.0,164640
84,0.0,0.0,0.0,196.0,1.9261554256081581,0.0,196.0,166600
85,0.0,0.0,0.0,196.0,1.9204641953110695,0.0,196.0,168560
86,0.0,0.0,0.0,196.0,1.9053969383239746,0.0,196.0,170520
87,0.0,0.0,0.0,196.0,1.9123361557722092,0.0,196.0,172480
88,0.0,0.0,0.0,196.0,1.8930217772722244,0.0,196.0,174440
89,0.0,0.0,0.0,196.0,1.8778346851468086,0.0,196.0,176400
90,0.0,0.0,0.0,196.0,1.8564123585820198,0.0,196.0,178360
91,0.0,0.0,0.0,196.0,1.832348681986332,0.0,196.0,180320
92,0.0,0.0,0.0,196.0,1.8599822744727135,0.0,196.0,182280
93,0.0,0.0,0.0,196.0,1.8434124663472176,0.0,196.0,184240
94,0.0,0.0,0.0,196.0,1.8340115547180176,0.0,196.0,186200
95,0.0,0.0,0.0,196.0,1.8164623007178307,0.0,196.0,188160
96,0.0,0.0,0.0,196.0,1.851478435099125,0.0,196.0,190120
97,0.0,0.0,0.0,196.0,1.862305760383606,0.0,196.0,192080
98,0.0,0.0,0.0,196.0,1.8711200580000877,0.0,196.0,194040
99,0.0,0.0,0.0,196.0,1.883487954735756,0.0,196.0,196000
100,0.0,0.0,0.0,196.0,1.8995369151234627,0.0,196.0,197960
101,0.1111111111111111,0.0,0.017233560090702944,194.66666666666666,1.9009939432144165,0.0,196.0,199920
102,0.0,0.0,0.0,196.0,1.9087835997343063,0.0,196.0,201880
103,0.0,0.0,0.0,196.0,1.908265195786953,0.0,196.0,203840
104,0.0,0.0,0.0,196.0,1.9163308590650558,0.0,196.0,205800
105,0.0,0.0,0.0,196.0,1.9112920388579369,0.0,196.0,207760
106,0.0,0.0,0.0,196.0,1.9030676409602165,0.0,196.0,209720
107,0.0,0.0,0.0,196.0,1.914740577340126,0.0,196.0,211680
108,0.0,0.0,0.0,196.0,1.9240860342979431,0.0,196.0,213640
109,0.0,0.0,0.0,196.0,1.9240216091275215,0.0,196.0,215600
110,0.0,0.0,0.0,196.0,1.9164110571146011,0.0,196.0,217560
111,0.0,0.0,0.0,196.0,1.9109552577137947,0.0,196.0,219520
112,0.0,0.0,0.0,196.0,1.9069814905524254,0.0,196.0,221480
113,0.0,0.0,0.0,196.0,1.8865318149328232,0.0,196.0,223440
114,0.0,0.0,0.0,196.0,1.898976743221283,0.0,196.0,225400
115,0.0,0.0,0.0,196.0,1.897842712700367,0.0,196.0,227360
116,0.0,0.0,0.0,196.0,1.883335404098034,0.0,196.0,229320
117,0.0,0.0,0.0,196.0,1.9150582998991013,0.0,196.0,231280
118,0.0,0.0,0.0,196.0,1.9045635685324669,0.0,196.0,233240
119,0.0,0.0,0.0,196.0,1.896124728024006,0.0,196.0,235200
120,0.0,0.0,0.0,196.0,1.8971348032355309,0.0,196.0,237160
121,0.0,0.0,0.0,196.0,1.9179560393095016,0.0,196.0,239120
122,0.0,0.0,0.0,196.0,1.8960003033280373,0.0,196.0,241080
123,0.0,0.0,0.0,196.0,1.9107768163084984,0.0,196.0,243040
124,0.0,0.0,0.0,196.0,1.8973797857761383,0.0,196.0,245000
125,0.0,0.0,0.0,196.0,1.8819037973880768,0.0,196.0,246960
126,0.0,0.0,0.0,196.0,1.879484698176384,0.0,196.0,248920
127,0.0,0.0,0.0,196.0,1.8543425649404526,0.0,196.0,250880
128,0.0,0.0,0.0,196.0,1.8833109810948372,0.0,196.0,252840
129,0.0,0.0,0.0,196.0,1.8552388921380043,0.0,196.0,254800
130,0.0,0.0,0.0,196.0,1.8615181595087051,0.0,196.0,256760
131,0.0,0.0,0.0,196.0,1.8262118622660637,0.0,196.0,258720
132,0.0,0.0,0.0,196.0,1.8175989463925362,0.0,196.0,260680
133,0.0,0.0,0.0,196.0,1.8192323744297028,0.0,196.0,262640
134,0.0,0.0,0.0,196.0,1.8695739731192589,0.0,196.0,264600
135,0.0,0.0,0.0,196.0,1.8482648432254791,0.0,196.0,266560
136,0.0,0.0,0.0,196.0,1.8442274704575539,0.0,196.0,268520
137,0.0,0.0,0.0,196.0,1.8381378129124641,0.0,196.0,270480
138,0.0,0.0,0.0,196.0,1.8185263648629189,0.0,196.0,272440
139,0.0,0.0,0.0,196.0,1.8178254663944244,0.0,196.0,274400
140,0.0,0.0,0.0,196.0,1.8116413056850433,0.0,196.0,276360
141,0.0,0.0,0.0,196.0,1.8052364364266396,0.0,196.0,278320
142,0.0,0.0,0.0,196.0,1.7423159405589104,0.0,196.0,280280
143,0.0,0.0,0.0,196.0,1.7832771837711334,0.0,196.0,282240
144,0.0,0.0,0.0,196.0,1.8157599121332169,0.0,196.0,284200
145,0.0,0.0,0.0,196.0,1.8430396541953087,0.0,196.0,286160
146,0.0,0.0,0.0,196.0,1.8047610893845558,0.0,196.0,288120
147,0.0,0.0,0.0,196.0,1.8326369896531105,0.0,196.0,290080
148,0.0,0.0,0.0,196.0,1.8865629881620407,0.0,196.0,292040
149,0.0,0.0,0.0,196.0,1.8353103995323181,0.0,196.0,294000
150,0.0,0.0,0.0,196.0,1.808605782687664,0.0,196.0,295960
151,0.0,0.0,0.0,196.0,1.7751786708831787,0.0,196.0,297920
152,0.0,0.0,0.0,196.0,1.8019489273428917,0.0,196.0,299880
153,0.0,0.0,0.0,196.0,1.8847108036279678,0.0,196.0,301840
154,0.0,0.0,0.0,196.0,1.8756322786211967,0.0,196.0,303800
155,0.0,0.0,0.0,196.0,1.87758170068264,0.0,196.0,305760
156,0.0,0.0,0.0,196.0,1.8697270900011063,0.0,196.0,307720
157,0.0,0.0,0.0,196.0,1.866035170853138,0.0,196.0,309680
158,0.0,0.0,0.0,196.0,1.8061212450265884,0.0,196.0,311640
159,0.0,0.0,0.0,196.0,1.8631822690367699,0.0,196.0,313600
160,0.0,0.0,0.0,196.0,1.8901904597878456,0.0,196.0,315560
161,0.0,0.0,0.0,196.0,1.891796812415123,0.0,196.0,317520
162,0.0,0.0,0.0,196.0,1.920563854277134,0.0,196.0,319480
163,0.0,0.0,0.0,196.0,1.9372950568795204,0.0,196.0,321440
164,0.0,0.0,0.0,196.0,1.9400953873991966,0.0,196.0,323400
165,0.0,0.0,0.0,196.0,1.9288264140486717,0.0,196.0,325360
166,0.0,0.0,0.0,196.0,1.9062702059745789,0.0,196.0,327320
167,0.0,0.0,0.0,196.0,1.8597652316093445,0.0,196.0,329280
168,0.0,0.0,0.0,196.0,1.8623091876506805,0.0,196.0,331240
169,0.0,0.0,0.0,196.0,1.894849181175232,0.0,196.0,333200
170,0.0,0.0,0.0,196.0,1.914015680551529,0.0,196.0,335160
171,0.0,0.0,0.0,196.0,1.9330018162727356,0.0,196.0,337120
172,0.0,0.0,0.0,196.0,1.9374079704284668,0.0,196.0,339080
173,0.0,0.0,0.0,196.0,1.930034101009369,0.0,196.0,341040
174,0.0,0.0,0.0,196.0,1.9221444875001907,0.0,196.0,343000
175,0.0,0.0,0.0,196.0,1.9206549152731895,0.0,196.0,344960
176,0.0,0.0,0.0,196.0,1.892334520816803,0.0,196.0,346920
177,0.0,0.0,0.0,196.0,1.855639986693859,0.0,196.0,348880
178,0.0,0.0,0.0,196.0,1.8487302362918854,0.0,196.0,350840
179,0.0,0.0,0.0,196.0,1.8588482290506363,0.0,196.0,352800
180,0.0,0.0,0.0,196.0,1.8578946217894554,0.0,196.0,354760
181,0.0,0.0,0.0,196.0,1.8381104320287704,0.0,196.0,356720
182,0.0,0.0,0.0,196.0,1.824772834777832,0.0,196.0,358680
183,0.0,0.0,0.0,196.0,1.8136070519685745,0.0,196.0,360640
184,0.0,0.0,0.0,196.0,1.819744072854519,0.0,196.0,362600
185,0.0,0.0,0.0,196.0,1.821313463151455,0.0,196.0,364560
186,0.0,0.0,0.0,196.0,1.8371654972434044,0.0,196.0,366520
187,0.0,0.0,0.0,196.0,1.8520945236086845,0.0,196.0,368480
188,0.0,0.0,0.0,196.0,1.8600189164280891,0.0,196.0,370440
189,0.0,0.0,0.0,196.0,1.8661076501011848,0.0,196.0,372400
190,0.0,0.0,0.0,196.0,1.891539677977562,0.0,196.0,374360
191,0.0,0.0,0.0,196.0,1.8909637778997421,0.0,196.0,376320
192,0.0,0.0,0.0,196.0,1.877799041569233,0.0,196.0,378280
193,0.0,0.0,0.0,196.0,1.8715559989213943,0.0,196.0,380240
194,0.0,0.0,0.0,196.0,1.8523303642868996,0.0,196.0,382200
195,0.0,0.0,0.0,196.0,1.8276994302868843,0.0,196.0,384160
196,0.0,0.0,0.0,196.0,1.8460999429225922,0.0,196.0,386120
197,0.0,0.0,0.0,196.0,1.8698309361934662,0.0,196.0,388080
198,0.0,0.0,0.0,196.0,1.8817365914583206,0.0,196.0,390040
199,0.0,0.0,0.0,196.0,1.8796385079622269,0.0,196.0,392000
200,0.0,0.0,0.0,196.0,1.8758269846439362,0.0,196.0,393960
201,0.0,0.0,0.0,196.0,1.8687957897782326,0.0,196.0,395920
202,0.0,0.0,0.0,196.0,1.8714559152722359,0.0,196.0,397880
203,0.0,0.0,0.0,196.0,1.8478755578398705,0.0,196.0,399840
204,0.0,0.0,0.0,196.0,1.8580394387245178,0.0,196.0,401800
205,0.0,0.0,0.0,196.0,1.863205000758171,0.0,196.0,403760
206,0.0,0.0,0.0,196.0,1.8850873559713364,0.0,196.0,405720
207,0.0,0.0,0.0,196.0,1.8734665736556053,0.0,196.0,407680
208,0.0,0.0,0.0,196.0,1.887524850666523,0.0,196.0,409640
209,0.0,0.0,0.0,196.0,1.8908937573432922,0.0,196.0,411600
210,0.0,0.0,0.0,196.0,1.875080294907093,0.0,196.0,413560
211,0.0,0.0,0.0,196.0,1.8789785355329514,0.0,196.0,415520
212,0.0,0.0,0.0,196.0,1.8832198977470398,0.0,196.0,417480
213,0.0,0.0,0.0,196.0,1.8656926229596138,0.0,196.0,419440
214,0.0,0.0,0.0,196.0,1.9073592871427536,0.0,196.0,421400
215,0.0,0.0,0.0,196.0,1.8894621953368187,0.0,196.0,423360
216,0.0,0.0,0.0,196.0,1.8810472041368484,0.0,196.0,425320
217,0.0,0.0,0.0,196.0,1.8771099969744682,0.0,196.0,427280
218,0.0,0.0,0.0,196.0,1.8624807745218277,0.0,196.0,429240
219,0.0,0.0,0.0,196.0,1.8786033987998962,0.0,196.0,431200
220,0.0,0.0,0.0,196.0,1.8930437415838242,0.0,196.0,433160
221,0.0,0.0,0.0,196.0,1.9094849526882172,0.0,196.0,435120
222,0.0,0.0,0.0,196.0,1.8972523212432861,0.0,196.0,437080
223,0.0,0.0,0.0,196.0,1.8792573511600494,0.0,196.0,439040
224,0.0,0.0,0.0,196.0,1.8804726228117943,0.0,196.0,441000
225,0.0,0.0,0.0,196.0,1.8745041117072105,0.0,196.0,442960
226,0.0,0.0,0.0,196.0,1.8813710659742355,0.0,196.0,444920
227,0.0,0.0,0.0,196.0,1.8574739843606949,0.0,196.0,446880
228,0.0,0.0,0.0,196.0,1.8529086709022522,0.0,196.0,448840
229,0.0,0.0,0.0,196.0,1.8503399193286896,0.0,196.0,450800
230,0.0,0.0,0.0,196.0,1.8553129583597183,0.0,196.0,452760
231,0.0,0.0,0.0,196.0,1.8341570645570755,0.0,196.0,454720
232,0.0,0.0,0.0,196.0,1.8286240473389626,0.0,196.0,456680
233,0.0,0.0,0.0,196.0,1.8314625397324562,0.0,196.0,458640
234,0.0,0.0,0.0,196.0,1.846004605293274,0.0,196.0,460600
235,0.0,0.0,0.0,196.0,1.861288383603096,0.0,196.0,462560
236,0.0,0.0,0.0,196.0,1.8774559795856476,0.0,196.0,464520
237,0.0,0.0,0.0,196.0,1.8664451092481613,0.0,196.0,466480
238,0.0,0.0,0.0,196.0,1.8543049097061157,0.0,196.0,468440
239,0.0,0.0,0.0,196.0,1.8446438610553741,0.0,196.0,470400
240,0.0,0.0,0.0,196.0,1.8248968720436096,0.0,196.0,472360
241,0.0,0.0,0.0,196.0,1.8601551875472069,0.0,196.0,474320
242,0.0,0.0,0.0,196.0,1.8581251800060272,0.0,196.0,476280
243,0.0,0.0,0.0,196.0,1.8587816506624222,0.0,196.0,478240
244,0.0,0.0,0.0,196.0,1.862189881503582,0.0,196.0,480200
245,0.0,0.0,0.0,196.0,1.868263565003872,0.0,196.0,482160
246,0.0,0.0,0.0,196.0,1.879533313214779,0.0,196.0,484120
247,0.0,0.0,0.0,196.0,1.8883369863033295,0.0,196.0,486080
248,0.0,0.0,0.0,196.0,1.8876928761601448,0.0,196.0,488040
249,0.0,0.0,0.0,196.0,1.8866896778345108,0.0,196.0,490000
250,0.0,0.0,0.0,196.0,1.8851041495800018,0.0,196.0,491960
251,0.0,0.0,0.0,196.0,1.8835845813155174,0.0,196.0,493920
252,0.0,0.0,0.0,196.0,1.9120168387889862,0.0,196.0,495880
253,0.0,0.0,0.0,196.0,1.89545576274395,0.0,196.0,497840
254,0.0,0.0,0.0,196.0,1.8662159517407417,0.0,196.0,499800
255,0.0,0.0,0.0,196.0,1.8642175793647766,0.0,196.0,501760
256,0.0,0.0,0.0,196.0,1.883961707353592,0.0,196.0,503720
257,0.0,0.0,0.0,196.0,1.8877670913934708,0.0,196.0,505680
258,0.0,0.0,0.0,196.0,1.8568590730428696,0.0,196.0,507640
259,0.0,0.0,0.0,196.0,1.8572881519794464,0.0,196.0,509600
260,0.0,0.0,0.0,196.0,1.8831103146076202,0.0,196.0,511560
261,0.0,0.0,0.0,196.0,1.858255885541439,0.0,196.0,513520
262,0.0,0.0,0.0,196.0,1.87539491802454,0.0,196.0,515480
263,0.0,0.0,0.0,196.0,1.861015759408474,0.0,196.0,517440
264,0.0,0.0,0.0,196.0,1.871506042778492,0.0,196.0,519400
265,0.0,0.0,0.0,196.0,1.8681069910526276,0.0,196.0,521360
266,0.0,0.0,0.0,196.0,1.8672171384096146,0.0,196.0,523320
267,0.0,0.0,0.0,196.0,1.8687373772263527,0.0,196.0,525280
268,0.0,0.0,0.0,196.0,1.8706131130456924,0.0,196.0,527240
269,0.0,0.0,0.0,196.0,1.8567115887999535,0.0,196.0,529200
270,0.0,0.0,0.0,196.0,1.8541715666651726,0.0,196.0,531160
271,0.0,0.0,0.0,196.0,1.8490872383117676,0.0,196.0,533120
272,0.0,0.0,0.0,196.0,1.8437674269080162,0.0,196.0,535080
273,0.0,0.0,0.0,196.0,1.8636899590492249,0.0,196.0,537040
274,0.0,0.0,0.0,196.0,1.8626521304249763,0.0,196.0,539000
275,0.0,0.0,0.0,196.0,1.849905900657177,0.0,196.0,540960
276,0.0,0.0,0.0,196.0,1.850535474717617,0.0,196.0,542920
277,0.0,0.0,0.0,196.0,1.8816833347082138,0.0,196.0,544880
278,0.0,0.0,0.0,196.0,1.8955765962600708,0.0,196.0,546840
279,0.0,0.0,0.0,196.0,1.9036671444773674,0.0,196.0,548800
280,0.0,0.0,0.0,196.0,1.922244481742382,0.0,196.0,550760
281,0.0,0.0,0.0,196.0,1.9259349033236504,0.0,196.0,552720
282,0.0,0.0,0.0,196.0,1.8991979658603668,0.0,196.0,554680
283,0.0,0.0,0.0,196.0,1.8962516263127327,0.0,196.0,556640
284,0.0,0.0,0.0,196.0,1.9096088260412216,0.0,196.0,558600
285,0.0,0.0,0.0,196.0,1.9225765392184258,0.0,196.0,560560
286,0.0,0.0,0.0,196.0,1.9320092424750328,0.0,196.0,562520
287,0.0,0.0,0.0,196.0,1.929001122713089,0.0,196.0,564480
288,0.0,0.0,0.0,196.0,1.9341904297471046,0.0,196.0,566440
289,0.0,0.0,0.0,196.0,1.9276298210024834,0.0,196.0,568400
290,0.0,0.0,0.0,196.0,1.9056334048509598,0.0,196.0,570360
291,0.0,0.0,0.0,196.0,1.9159920290112495,0.0,196.0,572320
292,0.0,0.0,0.0,196.0,1.8934260830283165,0.0,196.0,574280
293,0.0,0.0,0.0,196.0,1.889614149928093,0.0,196.0,576240
294,0.0,0.0,0.0,196.0,1.8123775273561478,0.0,196.0,578200
295,0.0,0.0,0.0,196.0,1.86260224878788,0.0,196.0,580160
296,0.0,0.0,0.0,196.0,1.8388225436210632,0.0,196.0,582120
297,0.0,0.0,0.0,196.0,1.8056500032544136,0.0,196.0,584080
298,0.0,0.0,0.0,196.0,1.8109233751893044,0.0,196.0,586040
299,0.0,0.0,0.0,196.0,1.7701660692691803,0.0,196.0,588000
300,0.0,0.0,0.0,196.0,1.7955483123660088,0.0,196.0,589960
301,0.0,0.0,0.0,196.0,1.8569997027516365,0.0,196.0,591920
302,0.0,0.0,0.0,196.0,1.8455909192562103,0.0,196.0,593880
303,0.0,0.0,0.0,196.0,1.833606831729412,0.0,196.0,595840
304,0.0,0.0,0.0,196.0,1.7754877209663391,0.0,196.0,597800
305,0.0,0.0,0.0,196.0,1.779433123767376,0.0,196.0,599760
306,0.0,0.0,0.0,196.0,1.821223296225071,0.0,196.0,601720
307,0.0,0.0,0.0,196.0,1.8382567018270493,0.0,196.0,603680
308,0.0,0.0,0.0,196.0,1.8434405103325844,0.0,196.0,605640
309,0.0,0.0,0.0,196.0,1.8604980558156967,0.0,196.0,607600
310,0.0,0.0,0.0,196.0,1.8795228451490402,0.0,196.0,609560
311,0.0,0.0,0.0,196.0,1.8724702149629593,0.0,196.0,611520
312,0.0,0.0,0.0,196.0,1.869251199066639,0.0,196.0,613480
313,0.0,0.0,0.0,196.0,1.8516871556639671,0.0,196.0,615440
314,0.0,0.0,0.0,196.0,1.825361855328083,0.0,196.0,617400
315,0.0,0.0,0.0,196.0,1.7655156999826431,0.0,196.0,619360
316,0.0,0.0,0.0,196.0,1.7525244876742363,0.0,196.0,621320
317,0.0,0.0,0.0,196.0,1.7393392249941826,0.0,196.0,623280
318,0.0,0.0,0.0,196.0,1.6841998919844627,0.0,196.0,625240
319,0.0,0.0,0.0,196.0,1.7317641600966454,0.0,196.0,627200
320,0.0,0.0,0.0,196.0,1.7721481248736382,0.0,196.0,629160
321,0.0,0.0,0.0,196.0,1.7880515903234482,0.0,196.0,631120
322,0.0,0.0,0.0,196.0,1.7849973887205124,0.0,196.0,633080
323,0.0,0.0,0.0,196.0,1.798829235136509,0.0,196.0,635040
324,0.0,0.0,0.0,196.0,1.8098120838403702,0.0,196.0,637000
325,0.0,0.0,0.0,196.0,1.818801872432232,0.0,196.0,638960
326,0.0,0.0,0.0,196.0,1.8125346824526787,0.0,196.0,640920
327,0.0,0.0,0.0,196.0,1.8061055839061737,0.0,196.0,642880
328,0.0,0.0,0.0,196.0,1.7721464186906815,0.0,196.0,644840
329,0.0,0.0,0.0,196.0,1.768863894045353,0.0,196.0,646800
330,0.0,0.0,0.0,196.0,1.754012070596218,0.0,196.0,648760
331,0.0,0.0,0.0,196.0,1.743748277425766,0.0,196.0,650720
332,0.0,0.0,0.0,196.0,1.7518699988722801,0.0,196.0,652680
333,0.0,0.0,0.0,196.0,1.7601215913891792,0.0,196.0,654640
334,0.0,0.0,0.0,196.0,1.7588241025805473,0.0,196.0,656600
335,0.0,0.0,0.0,196.0,1.737143024802208,0.0,196.0,658560
336,0.0,0.0,0.0,196.0,1.7520398423075676,0.0,196.0,660520
337,0.0,0.0,0.0,196.0,1.7599939480423927,0.0,196.0,662480
338,0.0,0.0,0.0,196.0,1.7655681148171425,0.0,196.0,664440
339,0.0,0.0,0.0,196.0,1.7729267925024033,0.0,196.0,666400
340,0.0,0.0,0.0,196.0,1.7645716816186905,0.0,196.0,668360
341,0.0,0.0,0.0,196.0,1.7542304173111916,0.0,196.0,670320
342,0.0,0.0,0.0,196.0,1.7445088848471642,0.0,196.0,672280
343,0.0,0.0,0.0,196.0,1.7344981878995895,0.0,196.0,674240
344,0.0,0.0,0.0,196.0,1.7252686247229576,0.0,196.0,676200
345,0.0,0.0,0.0,196.0,1.7137639448046684,0.0,196.0,678160
346,0.0,0.0,0.0,196.0,1.7173054963350296,0.0,196.0,680120
347,0.0,0.0,0.0,196.0,1.7147148102521896,0.0,196.0,682080
348,0.0,0.0,0.0,196.0,1.712493896484375,0.0,196.0,684040
349,0.0,0.0,0.0,196.0,1.6950190961360931,0.0,196.0,686000
350,0.0,0.0,0.0,196.0,1.70705696195364,0.0,196.0,687960
351,0.0,0.0,0.0,196.0,1.7068475186824799,0.0,196.0,689920
352,0.0,0.0,0.0,196.0,1.6826548874378204,0.0,196.0,691880
353,0.0,0.0,0.0,196.0,1.6844088211655617,0.0,196.0,693840
354,0.0,0.0,0.0,196.0,1.7296076193451881,0.0,196.0,695800
355,0.0,0.0,0.0,196.0,1.7536429464817047,0.0,196.0,697760
356,0.0,0.0,0.0,196.0,1.763407327234745,0.0,196.0,699720
357,0.0,0.0,0.0,196.0,1.769467979669571,0.0,196.0,701680
358,0.0,0.0,0.0,196.0,1.7742391750216484,0.0,196.0,703640
359,0.0,0.0,0.0,196.0,1.7616506665945053,0.0,196.0,705600
360,0.0,0.0,0.0,196.0,1.7617573142051697,0.0,196.0,707560
361,0.0,0.0,0.0,196.0,1.7470514476299286,0.0,196.0,709520
362,0.0,0.0,0.0,196.0,1.727920614182949,0.0,196.0,711480
363,0.0,0.0,0.0,196.0,1.6898866891860962,0.0,196.0,713440
364,0.0,0.0,0.0,196.0,1.6626250520348549,0.0,196.0,715400
365,0.0,0.0,0.0,196.0,1.6597196087241173,0.0,196.0,717360
366,0.0,0.0,0.0,196.0,1.6920470297336578,0.0,196.0,719320
