iter,success_rate,eval_success_rate,average_return,episode_length,entropy,eval_return,eval_ep_len,total_steps
70,0.0,0.1,0.0,150.0,1.8626800328493118,0.05500000000000001,142.5,90880
71,0.125,0.1,0.05074999999999999,143.625,1.8536996990442276,0.05500000000000001,142.5,92160
72,0.0,0.1,0.0,150.0,1.8583001792430878,0.05500000000000001,142.5,93440
73,0.0,0.1,0.0,150.0,1.8357660695910454,0.05500000000000001,142.5,94720
74,0.0,0.1,0.0,150.0,1.8810681849718094,0.05500000000000001,142.5,96000
75,0.0,0.1,0.0,150.0,1.8451602384448051,0.05500000000000001,142.5,97280
76,0.0,0.1,0.0,150.0,1.8702413961291313,0.05500000000000001,142.5,98560
77,0.0,0.1,0.0,150.0,1.8749129995703697,0.05500000000000001,142.5,99840
78,0.0,0.1,0.0,150.0,1.8917049914598465,0.05500000000000001,142.5,101120
79,0.1,0.1,0.043000000000000003,144.5,1.8754310458898544,0.05500000000000001,142.5,102400
80,0.0,0.0,0.0,150.0,1.8177136704325676,0.0,150.0,103680
81,0.0,0.0,0.0,150.0,1.8868421986699104,0.0,150.0,104960
82,0.1,0.0,0.035199999999999995,145.8,1.8740110099315643,0.0,150.0,106240
83,0.1111111111111111,0.0,0.10644444444444444,134.11111111111111,1.8722679689526558,0.0,150.0,107520
84,0.0,0.0,0.0,150.0,1.9007062688469887,0.0,150.0,108800
85,0.0,0.0,0.0,150.0,1.9069121405482292,0.0,150.0,110080
86,0.0,0.0,0.0,150.0,1.8943325206637383,0.0,150.0,111360
87,0.0,0.0,0.0,150.0,1.868942715227604,0.0,150.0,112640
88,0.0,0.0,0.0,150.0,1.8664825409650803,0.0,150.0,113920
89,0.0,0.0,0.0,150.0,1.8497445061802864,0.0,150.0,115200
90,0.0,0.1,0.0,150.0,1.8408623412251472,0.020799999999999996,148.2,116480
91,0.0,0.1,0.0,150.0,1.8528605848550797,0.020799999999999996,148.2,117760
92,0.1111111111111111,0.1,0.02711111111111111,147.33333333333334,1.875050961971283,0.020799999999999996,148.2,119040
93,0.0,0.1,0.0,150.0,1.8798679634928703,0.020799999999999996,148.2,120320
94,0.1111111111111111,0.1,0.024444444444444442,147.77777777777777,1.896812416613102,0.020799999999999996,148.2,121600
95,0.0,0.1,0.0,150.0,1.9109466895461082,0.020799999999999996,148.2,122880
96,0.0,0.1,0.0,150.0,1.8990568220615387,0.020799999999999996,148.2,124160
97,0.0,0.1,0.0,150.0,1.8783040940761566,0.020799999999999996,148.2,125440
98,0.0,0.1,0.0,150.0,1.8888033106923103,0.020799999999999996,148.2,126720
99,0.0,0.1,0.0,150.0,1.914226271212101,0.020799999999999996,148.2,128000
100,0.125,0.0,0.061999999999999986,141.75,1.924470268189907,0.0,150.0,129280
101,0.0,0.0,0.0,150.0,1.9186187386512756,0.0,150.0,130560
102,0.125,0.0,0.04625,144.375,1.9387353882193565,0.0,150.0,131840
103,0.0,0.0,0.0,150.0,1.9437531381845474,0.0,150.0,133120
104,0.0,0.0,0.0,150.0,1.9408666118979454,0.0,150.0,134400
105,0.0,0.0,0.0,150.0,1.9321206137537956,0.0,150.0,135680
106,0.0,0.0,0.0,150.0,1.9204047173261642,0.0,150.0,136960
107,0.0,0.0,0.0,150.0,1.917582020163536,0.0,150.0,138240
108,0.0,0.0,0.0,150.0,1.9281327724456787,0.0,150.0,139520
109,0.0,0.0,0.0,150.0,1.9342702105641365,0.0,150.0,140800
110,0.0,0.0,0.0,150.0,1.93844024091959,0.0,150.0,142080
111,0.0,0.0,0.0,150.0,1.939530186355114,0.0,150.0,143360
112,0.0,0.0,0.0,150.0,1.935551904141903,0.0,150.0,144640
113,0.0,0.0,0.0,150.0,1.9181636050343513,0.0,150.0,145920
114,0.0,0.0,0.0,150.0,1.924525611102581,0.0,150.0,147200
115,0.0,0.0,0.0,150.0,1.9297206550836563,0.0,150.0,148480
116,0.0,0.0,0.0,150.0,1.9324120804667473,0.0,150.0,149760
117,0.0,0.0,0.0,150.0,1.9322877377271652,0.0,150.0,151040
118,0.0,0.0,0.0,150.0,1.9361876845359802,0.0,150.0,152320
119,0.0,0.0,0.0,150.0,1.9401096180081367,0.0,150.0,153600
120,0.0,0.0,0.0,150.0,1.9401586055755615,0.0,150.0,154880
121,0.0,0.0,0.0,150.0,1.9354375302791595,0.0,150.0,156160
122,0.0,0.0,0.0,150.0,1.9347901418805122,0.0,150.0,157440
123,0.0,0.0,0.0,150.0,1.9275504127144814,0.0,150.0,158720
124,0.0,0.0,0.0,150.0,1.9066881611943245,0.0,150.0,160000
125,0.1,0.0,0.08199999999999999,138.0,1.9001238867640495,0.0,150.0,161280
126,0.0,0.0,0.0,150.0,1.894517533481121,0.0,150.0,162560
127,0.0,0.0,0.0,150.0,1.870472900569439,0.0,150.0,163840
128,0.0,0.0,0.0,150.0,1.8832031339406967,0.0,150.0,165120
129,0.0,0.0,0.0,150.0,1.9078732132911682,0.0,150.0,166400
130,0.1111111111111111,0.0,0.042444444444444444,144.77777777777777,1.8962180390954018,0.0,150.0,167680
131,0.0,0.0,0.0,150.0,1.8864932134747505,0.0,150.0,168960
132,0.0,0.0,0.0,150.0,1.8988882303237915,0.0,150.0,170240
133,0.0,0.0,0.0,150.0,1.8816930279135704,0.0,150.0,171520
134,0.0,0.0,0.0,150.0,1.867383398115635,0.0,150.0,172800
135,0.0,0.0,0.0,150.0,1.8862189427018166,0.0,150.0,174080
136,0.0,0.0,0.0,150.0,1.9124311804771423,0.0,150.0,175360
137,0.0,0.0,0.0,150.0,1.913053460419178,0.0,150.0,176640
138,0.0,0.0,0.0,150.0,1.9161878377199173,0.0,150.0,177920
139,0.0,0.0,0.0,150.0,1.9034732952713966,0.0,150.0,179200
140,0.0,0.0,0.0,150.0,1.9075531736016273,0.0,150.0,180480
141,0.0,0.0,0.0,150.0,1.886663794517517,0.0,150.0,181760
142,0.0,0.0,0.0,150.0,1.876907430589199,0.0,150.0,183040
143,0.0,0.0,0.0,150.0,1.8780268877744675,0.0,150.0,184320
144,0.0,0.0,0.0,150.0,1.883027046918869,0.0,150.0,185600
145,0.0,0.0,0.0,150.0,1.8873841688036919,0.0,150.0,186880
146,0.0,0.0,0.0,150.0,1.8793993517756462,0.0,150.0,188160
147,0.0,0.0,0.0,150.0,1.869508296251297,0.0,150.0,189440
148,0.0,0.0,0.0,150.0,1.8465453833341599,0.0,150.0,190720
149,0.0,0.0,0.0,150.0,1.8607663214206696,0.0,150.0,192000
150,0.0,0.0,0.0,150.0,1.8668778091669083,0.0,150.0,193280
151,0.1,0.0,0.067,140.5,1.8793704137206078,0.0,150.0,194560
152,0.0,0.0,0.0,150.0,1.876983292400837,0.0,150.0,195840
153,0.125,0.0,0.022249999999999992,148.375,1.8942367807030678,0.0,150.0,197120
154,0.0,0.0,0.0,150.0,1.9078396782279015,0.0,150.0,198400
155,0.0,0.0,0.0,150.0,1.904997043311596,0.0,150.0,199680
156,0.0,0.0,0.0,150.0,1.8746216893196106,0.0,150.0,200960
157,0.0,0.0,0.0,150.0,1.9026822596788406,0.0,150.0,202240
158,0.0,0.0,0.0,150.0,1.8928399980068207,0.0,150.0,203520
159,0.0,0.0,0.0,150.0,1.9182087108492851,0.0,150.0,204800
160,0.0,0.0,0.0,150.0,1.912879578769207,0.0,150.0,206080
161,0.0,0.0,0.0,150.0,1.898498184978962,0.0,150.0,207360
162,0.0,0.0,0.0,150.0,1.88297950476408,0.0,150.0,208640
163,0.0,0.0,0.0,150.0,1.8742243722081184,0.0,150.0,209920
164,0.0,0.0,0.0,150.0,1.8994822725653648,0.0,150.0,211200
165,0.0,0.0,0.0,150.0,1.9174200370907784,0.0,150.0,212480
166,0.0,0.0,0.0,150.0,1.9103741273283958,0.0,150.0,213760
167,0.0,0.0,0.0,150.0,1.907427966594696,0.0,150.0,215040
168,0.0,0.0,0.0,150.0,1.9130822122097015,0.0,150.0,216320
169,0.0,0.0,0.0,150.0,1.915994942188263,0.0,150.0,217600
170,0.1111111111111111,0.0,0.037777777777777785,145.55555555555554,1.9325057417154312,0.0,150.0,218880
171,0.0,0.0,0.0,150.0,1.9329382255673409,0.0,150.0,220160
172,0.0,0.0,0.0,150.0,1.9251693338155746,0.0,150.0,221440
173,0.2222222222222222,0.0,0.11555555555555556,134.44444444444446,1.9248533621430397,0.0,150.0,222720
174,0.0,0.0,0.0,150.0,1.9246104434132576,0.0,150.0,224000
175,0.0,0.0,0.0,150.0,1.919151060283184,0.0,150.0,225280
176,0.125,0.0,0.03724999999999999,145.875,1.892798401415348,0.0,150.0,226560
177,0.0,0.0,0.0,150.0,1.8877573683857918,0.0,150.0,227840
178,0.0,0.0,0.0,150.0,1.8699562549591064,0.0,150.0,229120
179,0.0,0.0,0.0,150.0,1.8900697082281113,0.0,150.0,230400
180,0.0,0.1,0.0,150.0,1.8781682550907135,0.0748,139.2,231680
181,0.0,0.1,0.0,150.0,1.8971339911222458,0.0748,139.2,232960
182,0.0,0.1,0.0,150.0,1.8812412396073341,0.0748,139.2,234240
183,0.0,0.1,0.0,150.0,1.8843760341405869,0.0748,139.2,235520
184,0.0,0.1,0.0,150.0,1.8661040365695953,0.0748,139.2,236800
185,0.0,0.1,0.0,150.0,1.873581901192665,0.0748,139.2,238080
186,0.0,0.1,0.0,150.0,1.8852707892656326,0.0748,139.2,239360
187,0.0,0.1,0.0,150.0,1.9209256544709206,0.0748,139.2,240640
188,0.0,0.1,0.0,150.0,1.9331182464957237,0.0748,139.2,241920
189,0.0,0.1,0.0,150.0,1.9407465681433678,0.0748,139.2,243200
190,0.0,0.0,0.0,150.0,1.932309851050377,0.0,150.0,244480
191,0.0,0.0,0.0,150.0,1.9090102091431618,0.0,150.0,245760
192,0.0,0.0,0.0,150.0,1.910298690199852,0.0,150.0,247040
193,0.0,0.0,0.0,150.0,1.900628961622715,0.0,150.0,248320
194,0.0,0.0,0.0,150.0,1.8719353824853897,0.0,150.0,249600
195,0.0,0.0,0.0,150.0,1.9067876040935516,0.0,150.0,250880
196,0.0,0.0,0.0,150.0,1.924294076859951,0.0,150.0,252160
197,0.0,0.0,0.0,150.0,1.9294985383749008,0.0,150.0,253440
